"year","doy","pond","site","sampletype","sampleID","dic_mgl","doc_mgl","tn_ugl","tp_ugl","pc_cyanofluor_avg","chl_cyanofluor_avg","vss_mgl","tss_mgl","nh4_ugl","no23_ugl","srp_ugl","chloride_mgl","sulfate_mgl","dilution","x254","x275","x276","x277","x278","x279","x280","x281","x282","x283","x284","x285","x286","x287","x288","x289","x290","x291","x292","x293","x294","x295","x296","x297","x298","x299","x300","x301","x302","x303","x304","x305","x306","x307","x308","x309","x310","x311","x312","x313","x314","x315","x316","x317","x318","x319","x320","x321","x322","x323","x324","x325","x326","x327","x328","x329","x330","x331","x332","x333","x334","x335","x336","x337","x338","x339","x340","x341","x342","x343","x344","x345","x346","x347","x348","x349","x350","x351","x352","x353","x354","x355","x356","x357","x358","x359","x360","x361","x362","x363","x364","x365","x366","x367","x368","x369","x370","x371","x372","x373","x374","x375","x376","x377","x378","x379","x380","x381","x382","x383","x384","x385","x386","x387","x388","x389","x390","x391","x392","x393","x394","x395","x396","x397","x398","x399","x400","x412","x440","x480","x510","x532","x555","yearfrac","date"
2024,152,"O","9","S","P24-152-O9-S",16.31,4.881,996.997,182.5375,1009.4,3719.3,NA,34.6666666666667,177.149,33.197,117.425,9.9009,2.9911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.41643835616,2024-05-31
2024,154,"T","0","V","P24-154-T0-V",8.602,6.782,1838.476,201.649,NA,NA,NA,NA,0.265,4.591,10.183,26.0136,1.2732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.42191780822,2024-06-02
2024,157,"F","0","S","P24-157-F0-S",11.62,10.82,2296.239,439.956,530.895,3634.5,NA,14,35.611,124.126,276.223,6.857,1.3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.4301369863,2024-06-05
2024,157,"S","0","C","P24-157-S0-C",5.947,6.141,2721.782,270.143,11985.5,13903.5,NA,34.4,3.299,5.074,27.204,22.1378,1.1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.4301369863,2024-06-05
2024,157,"T","0","C","P24-157-T0-C",8.534,6.608,2695.164,259.097,8494.55,16341,NA,25.9999999999999,0.883,3.97,41.593,24.5883,1.1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.4301369863,2024-06-05
2024,157,"W","0","C","P24-157-W0-C",7.541,7.3,2219.844,231.122,7043.1,18484,NA,25.3333333333333,3.433,6.669,60.089,20.2924,1.2406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.4301369863,2024-06-05
2024,158,"E","9","S","P24-158-E9-S",8.335,5.1815,699.581,146.196,679.795,2957.7,NA,16,99.583,55.176,157.39,35.6517,1.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.43287671233,2024-06-06
2024,158,"L","9","S","P24-158-L9-S",37.34,4.782,435.106,24.221,293.815,797.775,NA,4.66666666666671,3.584,0.927,20.122,91.6734,22.1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.43287671233,2024-06-06
2024,158,"M","9","S","P24-158-M9-S",15.055,NA,839.951,176.783,1958.8,10592,NA,36.6666666666667,125.223,31.684,95.113,9.5569,2.7275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.43287671233,2024-06-06
2024,158,"O","9","S","P24-158-O9-S",17.38,5.624,820.963,210.086,866.8,4581.8,NA,23.3333333333334,210.6705,73.9285,150.799,9.9414,3.0081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.43287671233,2024-06-06
2024,161,"S","9","V","P24-161-S9-V",8.735,7.482,2815.961,303.859,NA,NA,NA,NA,7.597,12.436,47.796,22.7503,1.3554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.44109589041,2024-06-09
2024,164,"F","0","S","P24-164-F0-S",22.42,17.89,2833.959,417.605,3425.9,15706.5,NA,20.6666666666667,4.463,49.761,569.025,31.4867,1.2256,1,0.482954474688762,0.382824288428419,0.377873347929806,0.373158442240517,0.368108233795506,0.363417676437864,0.358396059047858,0.353582932532729,0.348555494476655,0.343201183429134,0.338228551462101,0.332993444505687,0.32802250812038,0.322869700468333,0.317531210253039,0.312645227005839,0.307513683690627,0.302816151538586,0.297669428300109,0.292832416366213,0.28819719591857,0.283509534051766,0.278670684921656,0.274319829773935,0.269788700842943,0.265530270862878,0.26125352819215,0.256882767267597,0.253110955008407,0.249033971807979,0.245067461513934,0.241373450796336,0.237570837695462,0.233957054563705,0.230438259087086,0.226808259694303,0.223599417027043,0.220171405035153,0.216709844114892,0.213762503553309,0.210470696386497,0.207433860897395,0.20441395236633,0.201343829708757,0.198310275063645,0.195594880269376,0.192692088793129,0.189837932214112,0.18729074974967,0.184509835525789,0.181858796041216,0.179452856353888,0.176844105036689,0.174195784181661,0.171895918701663,0.16925329468974,0.166915624661575,0.164599061581538,0.162295073749573,0.159887577021915,0.157714473540039,0.15542356827785,0.153086351448375,0.151018741216145,0.14874974452027,0.146663738714978,0.144611641936744,0.142543298978773,0.140520849944318,0.138510722578195,0.13662260732711,0.134708532129822,0.132590276908992,0.130767434798197,0.128776267524246,0.126949645930318,0.125001963171702,0.123290694095283,0.121394457651147,0.119533334221783,0.117813819732621,0.116039181589984,0.114346164644256,0.112631735977301,0.110881219421196,0.109222352721418,0.107531979287289,0.105911478961215,0.104323033139641,0.102648810805779,0.101156712908896,0.0994622833181281,0.0979991595024429,0.096407783432276,0.0948176564641112,0.0934698785479586,0.0917898041029331,0.0905108734507272,0.0889833832409691,0.0876440244533024,0.0862691414245987,0.0848442109758854,0.0836280947753714,0.0821795384573285,0.0808816298228991,0.0796490022270594,0.0783547322081645,0.0772491552494807,0.0758862012509213,0.0749361739625656,0.0737392804329552,0.0724439795378889,0.0714916015426803,0.0702242112249055,0.0692893624094314,0.0681121464429563,0.0671348091263076,0.0661058391941401,0.0651086198453414,0.0641522054191346,0.0631687471149296,0.0622626011537964,0.0613344058987028,0.0604483276341902,0.0596224334513923,0.0587251501770069,0.057836462563935,0.04864337333201,0.0326425385166324,0.0202964362577728,0.0152458783129297,0.0124734342129798,0.0102169315739926,2024.44931506849,2024-06-12
2024,164,"S","0","C","P24-164-S0-C",4.379,6.365,2005.593,348.9735,9108.05,15980.5,NA,45,2.741,5.645,18.14,23.7102,1.2566,1,0.160446815097968,0.129145371663041,0.127238590808639,0.125503405135629,0.123569511917737,0.121872109016215,0.119955552802612,0.118151176578277,0.116321460011643,0.114281962061941,0.112403957350622,0.110466804051672,0.108594361490499,0.106774090562127,0.104658235284131,0.102982945371689,0.101035288565548,0.0994098594669295,0.0975581363503822,0.0956996781136337,0.0940767454734748,0.0924029633486948,0.0905923469716057,0.0890493271682841,0.0873900084024081,0.0858703901258769,0.0843411819863762,0.0827535353185942,0.0814193697105471,0.0798888014226523,0.0785240575847684,0.0772361258323583,0.0759028739272845,0.0746510006853188,0.0734027562040877,0.0722100945511827,0.0710307631807318,0.0698676788268747,0.0686880504330598,0.0676725583761447,0.0666096391495674,0.0654925028660662,0.0644970454520869,0.0634264042757448,0.0623928367156344,0.0615116218543236,0.0604890058750818,0.0595713808836216,0.0587192613744231,0.0576870332507937,0.0568697372120175,0.0559695963694529,0.0551015095101647,0.0542494129043561,0.0534172894809176,0.052665091623054,0.0517696525611505,0.0509842741801388,0.0502423194306914,0.049513632918363,0.0487020107330058,0.0480693022367249,0.0472070714054956,0.0465027601801489,0.045789367036795,0.0450067430133147,0.0444873225191782,0.0436886122252692,0.0430802051704594,0.0425484234766732,0.04186034161747,0.0412354870691331,0.0406562645644952,0.040042579370263,0.0395101822289542,0.0388453356281345,0.0382460858574937,0.037760221567112,0.0370565503969114,0.0365791885967114,0.0359985249770317,0.0354079337018526,0.0350024534113178,0.0344659980666568,0.0339645914483476,0.0334696322524634,0.0328604047879596,0.0324549331716277,0.0319533191201426,0.031417065696793,0.0310221249819996,0.0304666155367069,0.0301684075998945,0.0295452736533087,0.0290826226286152,0.0287896127092132,0.0281486136883869,0.0278540773356627,0.0273328504543127,0.0269549502491299,0.0265456908749011,0.026129175394033,0.0257572053944762,0.0253471271159903,0.0249052001824538,0.0245945148589515,0.0242163336219605,0.0238308676196741,0.0233494146582722,0.0230944877377415,0.0227628418521121,0.022332276131286,0.0220642815032723,0.0216521248795854,0.0214463872881822,0.0210325762329864,0.0207549095263613,0.0204172233274164,0.0201553289132452,0.0198248792696385,0.0195438855789824,0.0192644069776979,0.0189565857554694,0.018686880447782,0.018483562973961,0.0180959393514507,0.0179505688836938,0.0148345359917492,0.00948539292345625,0.00554251523423441,0.00427644125821194,0.00314000922113528,0.00247495951069904,2024.44931506849,2024-06-12
2024,164,"T","0","C","P24-164-T0-C",8.645,7.523,1820.62,290.814,8848.3,18819,NA,33.3333333333334,2.905,3.185,42.076,28.6452,1.186,1,0.165881152465725,0.134733989452157,0.132705497610419,0.130879702756905,0.128790359026864,0.126873030097932,0.124830870621276,0.122844605695429,0.120838638757263,0.11861769577624,0.116549260201137,0.114377099565658,0.112262208739543,0.110169158478873,0.107903112655231,0.105853975548108,0.103713694349333,0.101819960429819,0.0996822139837647,0.0975193308176622,0.0956396329183977,0.0935590321637996,0.0915626109022946,0.0897758930335174,0.0878200667338236,0.0860783344906713,0.0842245111089025,0.082510578205789,0.0810138725493149,0.0791832741013752,0.0775649080071227,0.0760632975193781,0.0745490628142448,0.0730876161073693,0.0716576862004085,0.0703322535832492,0.069025165097299,0.067812925969043,0.0664401436959903,0.0652930791634022,0.0641219035146694,0.0629636551320207,0.0619079553711305,0.0607751274826006,0.0596646940052958,0.0587044321876185,0.0576699171759082,0.0566613235526292,0.0557396946365336,0.0547493804470866,0.0538339969601116,0.0530319226158443,0.0521382264783544,0.0512708238911378,0.0504786777797899,0.0495985072815994,0.0487943774624656,0.0479678423115047,0.047291911455338,0.0464604134022642,0.04570809380937,0.0450136164531539,0.0441709656418252,0.0434955408310264,0.0427486581645343,0.0420062008690364,0.04135162998434,0.040691540653285,0.0400039350087376,0.0394707681902641,0.0388442182507663,0.0382027752798217,0.0375923160325819,0.0369955369444471,0.0364482538557808,0.0357835278855266,0.0352518742732212,0.0347685559046929,0.0340960167132777,0.0335805573158864,0.0330587051702924,0.0325011149901283,0.0320819127991651,0.031593901142719,0.0310858617199175,0.0305646451746542,0.0300706749005214,0.0296301120905675,0.0291824775679399,0.0286881717588997,0.0282840967521499,0.0278627716930935,0.0274506943544734,0.0269217086292036,0.0263976302003961,0.026128524890453,0.02561815174375,0.0253010844376839,0.0248806194466451,0.0244620089354155,0.0241181958416179,0.0237988721345473,0.0233438944131858,0.0230897936287782,0.0226013592710545,0.0222712006005001,0.0219355822892373,0.0216061294196254,0.0212619343370545,0.0210137460551806,0.0206612290982675,0.0202801680385488,0.0199518899015191,0.0197403630997319,0.019400104789237,0.0191071806834166,0.0187775377556013,0.0185050450432314,0.0183205538186457,0.0180367891511097,0.0177374072261939,0.0174839564508495,0.0171979154752362,0.0170089728236705,0.0167172502035026,0.0164227776244801,0.0162380980076259,0.0136446022243269,0.00900642125344213,0.00516678619997722,0.00383610005183879,0.00299733304117168,0.00241634385319208,2024.44931506849,2024-06-12
2024,164,"W","0","C","P24-164-W0-C",9.195,7.074,2936.687,261.877,7442.55,22644.5,NA,37.0000000000001,5.786,4.962,40.381,27.1384,1.212,1,0.156857773978086,0.12577959892679,0.123828522227765,0.122034296422867,0.120030644838273,0.118251327304278,0.116231564665479,0.114351005135911,0.112438546773878,0.110269735614122,0.108307992844893,0.106229618458217,0.104215562075903,0.102268903439302,0.100124278094849,0.098226695493021,0.0962940169697344,0.0944493214228263,0.0924703772275021,0.0904640650602197,0.0887868057554477,0.0868582679783264,0.0850473106998395,0.083351950354476,0.0816268993520476,0.0800117389201968,0.0784609216280316,0.0768710974009833,0.0754774289117579,0.0739057844048894,0.0725808518373246,0.071279466645837,0.0699505452730013,0.0687019201496177,0.0675874880592137,0.066460919910446,0.0653574556408166,0.0644112984204323,0.0632974987904075,0.0624384302554288,0.0615177264705818,0.0605799183858897,0.0597704782735094,0.058814696659148,0.0579922499930546,0.0572705724285585,0.0563872353013873,0.0555992769479972,0.0548882150680963,0.0540929919895993,0.0534539396619393,0.0527547884256792,0.0520374489210744,0.051301329729337,0.0507031318774814,0.0499518972154932,0.0491842733875199,0.0486536174722475,0.0478917396110766,0.0472845188423318,0.0465656278264285,0.0458296304901007,0.0451221254553617,0.044374255180826,0.0436951094669639,0.0428964185235425,0.0422081694922197,0.0414591856297549,0.0407900843332878,0.0401395756521467,0.0394460435204956,0.0387993544691974,0.0380117496617316,0.0373547869210451,0.0367892535655928,0.0360724362724399,0.0353923880854164,0.034780214932384,0.03405149917377,0.0334429867270873,0.0328159134533295,0.0322303232694591,0.0316981276765667,0.0312173946416313,0.030616770379845,0.0300522269904775,0.0294973319716792,0.0290270673912127,0.0285185917328111,0.0279739260974993,0.0274751047110691,0.0270272336597006,0.0265647128484802,0.0260377044815098,0.0255079752114479,0.0252189183962615,0.0246416611792274,0.0243554891153956,0.0239109366985722,0.0234062162372359,0.0230628008675826,0.0226208467180876,0.0222620124572054,0.0218635853461787,0.0214465995226217,0.0211069703044582,0.0207237891419025,0.0205303053430003,0.0200627277498835,0.0197863545140076,0.0195115089226696,0.0190134462918892,0.0188162283305021,0.0185235425346612,0.0182544087837826,0.0178803758720992,0.0175727008947042,0.0172991552663555,0.0170788392391803,0.0167922384629994,0.0164875911202377,0.0163811114239726,0.015968064110425,0.0158860037324934,0.0156931824414189,0.015305060907819,0.0151113737812373,0.0126366561841858,0.00825954382492677,0.00483680320715138,0.00371639900117027,0.00298354935808633,0.00237238969008615,2024.44931506849,2024-06-12
2024,168,"D","9","V","P24-168-D9-V",14.92,5.381,612.4915,104.0175,NA,NA,NA,NA,1.9745,4.8095,11.7675,12.9692,2.6444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.4602739726,2024-06-16
2024,169,"T","0","V","P24-169-T0-V",5.063,12.17,2878.949,401.8585,NA,NA,NA,NA,3.207,6.635,10.187,27.8036,1.1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.46301369863,2024-06-17
2024,170,"F","0","S","P24-170-F0-S",21.2,17.81,3811.962,616.0195,1394.3,8829.9,NA,10.6666666666666,5.164,186.374,3270.672,16.0291,1.4524,1,0.490790955375802,0.388278899807909,0.383276223544617,0.378566575635433,0.373473157938824,0.368749940718122,0.363662160838356,0.358806597344975,0.353778189515988,0.34832718297089,0.343272502915767,0.337882390462975,0.332817948020148,0.327590789071314,0.32203116064304,0.317081058487015,0.311727280935126,0.306861287191581,0.301602642897069,0.296487422008139,0.291703320090571,0.286786025476787,0.281806632097765,0.277289647278441,0.272457967200424,0.268072476665637,0.263554395640446,0.259032322108001,0.255053400409705,0.250663888451478,0.246533973822781,0.242577025525731,0.238612852374744,0.234861201657606,0.231027216158665,0.227302903106408,0.22379981248834,0.220338925219097,0.216702396681834,0.213490140719196,0.210150028545708,0.20684263736384,0.203763685626902,0.200603696123569,0.197405992345537,0.19461687261184,0.191576607488775,0.188611655153162,0.185882163478006,0.182948682685022,0.180214423248915,0.177651832493214,0.174980763350191,0.172276602019523,0.169826817567052,0.167258489914198,0.164608040175276,0.162370044986998,0.159835484027815,0.157453334207399,0.155218223562306,0.152857017072336,0.150456941540944,0.148401831693174,0.146028084305409,0.14391616604692,0.1416310650938,0.139664978571113,0.137509633343549,0.135482170290324,0.133542656097252,0.131515874866691,0.129422408661951,0.127516599710671,0.125572730926439,0.123634376250595,0.121732087090468,0.119949115393738,0.117998661862954,0.116211781925684,0.114393820862026,0.112621614040631,0.111005250068235,0.10925805018162,0.107611144881147,0.105897949986946,0.104239144515626,0.102647879766335,0.101080927638038,0.099462924698441,0.0979334932303847,0.0963872524190851,0.0949318433639797,0.0933713588855295,0.0918005598444075,0.0905129858597533,0.0889732035683305,0.0877109596989858,0.0863034842893371,0.0849763608335767,0.0837123124927398,0.0824670853757213,0.0811712576942429,0.0799316550735967,0.0785858438820526,0.0774834584724758,0.0763532391311996,0.075259616421861,0.0740197173328388,0.0730012578146134,0.0720182190430368,0.0708694846763725,0.0699015277047043,0.0688500481151031,0.0678161329880766,0.0668350811852491,0.0658542490577254,0.0648917503317253,0.0640297879900484,0.0630327818751231,0.0622599698874315,0.0614097657993416,0.0605220457401245,0.0596985332609367,0.0589216387993213,0.0581099426466723,0.0572845483436236,0.048355446605187,0.0331146900072555,0.0217524710081188,0.0170529415722999,0.014579772419173,0.0124354277684381,2024.46575342466,2024-06-18
